DateTime,Open,High,Low,Close,Volume,oi,Symbol
2003-04-29,913.25,923.75,909.75,916.0,708666,686854,@ES#
2003-04-30,916.25,921.5,910.0,916.0,276330,674517,@ES#
2003-05-01,915.5,916.0,900.5,915.0,593437,663642,@ES#
2003-05-02,916.75,930.25,910.75,927.5,588036,690267,@ES#
2003-05-05,927.0,933.5,923.5,926.25,716042,664609,@ES#
2003-05-06,925.75,939.5,924.25,934.75,650802,685863,@ES#
2003-05-07,934.5,937.0,925.25,929.5,733727,696269,@ES#
2003-05-08,929.0,929.25,918.25,920.5,522699,685676,@ES#
2003-05-09,920.25,933.5,919.25,932.25,590985,700277,@ES#
2003-05-12,933.25,946.75,928.25,944.25,566810,709709,@ES#
2003-05-13,943.75,947.25,938.25,942.75,603222,705191,@ES#
2003-05-14,942.5,948.25,934.5,940.25,638934,708503,@ES#
2003-05-15,940.0,948.75,938.0,946.25,494980,710609,@ES#
2003-05-16,945.75,949.75,938.0,944.25,629144,735988,@ES#
2003-05-19,941.75,941.75,919.5,922.5,771306,749754,@ES#
2003-05-20,922.5,925.75,911.25,919.25,817414,765901,@ES#
2003-05-21,919.75,924.25,913.25,922.0,615731,766476,@ES#
2003-05-22,922.5,935.5,919.75,930.75,366144,784671,@ES#
2003-05-23,930.5,935.25,926.5,932.25,618542,785291,@ES#
2003-05-27,934.25,953.25,927.0,949.5,658207,813940,@ES#
2003-05-28,949.5,959.5,948.75,952.0,740684,802051,@ES#
2003-05-29,951.5,962.25,945.75,949.25,635279,804940,@ES#
2003-05-30,949.0,966.0,948.25,963.25,875653,833814,@ES#
2003-06-02,963.75,979.5,963.5,968.25,699850,855301,@ES#
2003-06-03,966.75,973.25,963.5,972.25,785835,856865,@ES#
2003-06-04,972.5,988.0,970.25,986.25,762957,899349,@ES#
2003-06-05,986.0,991.25,977.5,990.75,887834,900769,@ES#
2003-06-06,990.5,1008.5,986.0,987.75,708227,892555,@ES#
2003-06-09,986.25,992.0,972.25,977.0,571594,884774,@ES#
2003-06-10,977.0,987.0,976.25,986.75,713564,893800,@ES#
2003-06-11,986.5,998.25,981.75,997.25,99864,890016,@ES#
2003-06-12,996.0,1003.5,989.25,999.5,500182,141053,@ES#
2003-06-13,998.75,1001.25,982.75,988.5,707594,199117,@ES#
2003-06-16,988.25,1010.0,985.5,1009.25,708072,255705,@ES#
2003-06-17,1009.25,1015.75,1005.5,1009.5,646192,278283,@ES#
2003-06-18,1009.5,1014.5,1003.0,1008.25,675678,290712,@ES#
2003-06-19,1008.25,1012.75,991.25,993.75,568020,312745,@ES#
2003-06-20,993.5,1001.5,990.75,991.5,592892,316608,@ES#
2003-06-23,992.25,992.75,975.5,981.0,697262,316334,@ES#
2003-06-24,981.0,986.75,977.0,981.5,753408,318978,@ES#
2003-06-25,981.75,990.25,970.0,972.0,671387,316224,@ES#
2003-06-26,971.5,986.25,971.25,983.5,575969,314751,@ES#
2003-06-27,983.75,988.0,972.0,973.25,625841,327249,@ES#
2003-06-30,974.5,982.75,971.0,973.25,839363,338767,@ES#
2003-07-01,972.75,982.5,960.25,981.25,585594,349711,@ES#
2003-07-02,981.5,993.75,981.25,993.0,432853,348748,@ES#
2003-07-03,993.0,994.25,974.5,982.5,600526,365753,@ES#
2003-07-07,983.75,1005.0,983.25,1002.5,569330,359943,@ES#
2003-07-08,1002.75,1008.5,997.25,1007.5,657382,373402,@ES#
2003-07-09,1007.25,1010.0,996.0,1001.0,710296,365012,@ES#
2003-07-10,999.5,1000.0,982.0,988.75,585789,381272,@ES#
2003-07-11,988.75,1000.25,985.25,997.25,771541,373232,@ES#
2003-07-14,997.25,1014.75,996.0,1002.5,708542,373013,@ES#
2003-07-15,1002.25,1011.0,995.0,1001.0,682828,367285,@ES#
2003-07-16,1002.5,1007.25,987.5,995.0,741063,387816,@ES#
2003-07-17,993.75,994.0,976.75,980.75,538653,422556,@ES#
2003-07-18,982.0,993.25,977.5,990.5,657726,402731,@ES#
2003-07-21,991.25,992.25,973.5,978.0,820042,433801,@ES#
2003-07-22,977.5,989.5,974.25,986.75,601015,415094,@ES#
2003-07-23,987.75,991.0,977.75,987.5,737463,419330,@ES#
2003-07-24,987.25,998.25,978.75,980.25,700561,439349,@ES#
2003-07-25,979.0,997.75,975.0,996.75,669253,424739,@ES#
2003-07-28,998.0,1000.5,991.5,994.0,817545,418512,@ES#
2003-07-29,993.75,998.0,981.5,989.0,560639,435578,@ES#
2003-07-30,988.75,993.75,984.0,986.5,850836,449450,@ES#
2003-07-31,986.25,1004.0,985.5,989.25,620180,467253,@ES#
2003-08-01,988.75,992.75,977.0,979.5,704288,507798,@ES#
2003-08-04,979.25,985.0,964.75,980.25,716125,528912,@ES#
2003-08-05,980.25,982.25,958.25,959.5,722593,486890,@ES#
2003-08-06,959.0,975.25,958.5,965.0,652919,518929,@ES#
2003-08-07,965.0,975.25,962.0,974.5,471856,473871,@ES#
2003-08-08,974.0,980.0,972.25,978.0,487369,463828,@ES#
2003-08-11,978.0,984.75,972.75,981.25,463346,458941,@ES#
2003-08-12,981.25,990.5,978.75,990.0,498847,456972,@ES#
2003-08-13,989.5,993.5,979.75,984.75,546655,478025,@ES#
2003-08-14,984.25,991.75,979.25,987.75,311435,467324,@ES#
2003-08-15,979.75,992.5,973.25,990.5,377609,486625,@ES#
2003-08-18,990.0,1000.25,989.75,998.75,471424,491769,@ES#
2003-08-19,998.75,1003.5,994.25,1003.0,404406,489657,@ES#
2003-08-20,1001.75,1003.25,995.75,999.0,606128,491938,@ES#
2003-08-21,999.0,1009.5,998.25,1002.0,596288,494080,@ES#
2003-08-22,1002.25,1012.25,991.75,992.5,404033,498592,@ES#
2003-08-25,991.75,994.25,987.0,993.75,404564,488061,@ES#
2003-08-26,993.75,998.0,982.5,995.5,318063,495515,@ES#
2003-08-27,995.75,997.75,992.5,995.75,434456,495646,@ES#
2003-08-28,995.25,1004.0,990.25,1001.25,370453,510748,@ES#
2003-08-29,1001.25,1009.25,999.0,1007.75,812941,502455,@ES#
2003-09-02,1011.5,1022.75,1004.5,1022.0,758561,511577,@ES#
2003-09-03,1022.0,1029.75,1020.25,1027.0,576455,518038,@ES#
2003-09-04,1027.0,1029.5,1021.25,1028.25,660526,511101,@ES#
2003-09-05,1029.0,1029.75,1017.75,1022.25,666919,515104,@ES#
2003-09-08,1021.75,1032.75,1021.25,1030.5,604310,523931,@ES#
2003-09-09,1031.0,1034.75,1020.5,1024.0,747323,515453,@ES#
2003-09-10,1023.25,1024.25,1009.25,1013.5,106536,523696,@ES#
2003-09-11,1013.5,1019.75,1009.25,1015.25,605248,132846,@ES#
2003-09-12,1015.25,1018.25,1005.25,1016.5,514728,203844,@ES#
2003-09-15,1016.75,1018.75,1011.5,1012.5,621053,223276,@ES#
2003-09-16,1012.5,1028.25,1012.0,1027.75,542639,321307,@ES#
2003-09-17,1027.75,1029.75,1022.25,1025.5,685750,316506,@ES#
2003-09-18,1025.5,1038.5,1023.5,1037.25,580900,370026,@ES#
2003-09-19,1037.5,1039.0,1029.5,1033.0,583482,358802,@ES#
2003-09-22,1031.75,1031.75,1015.75,1021.25,752271,353779,@ES#
2003-09-23,1021.25,1028.5,1019.25,1025.5,623754,367830,@ES#
2003-09-24,1025.5,1028.25,1006.25,1007.25,923217,365513,@ES#
2003-09-25,1007.25,1014.5,997.25,997.75,805260,368013,@ES#
2003-09-26,997.75,1002.0,994.0,994.5,745028,388341,@ES#
2003-09-29,995.25,1005.5,992.75,1004.25,756865,381686,@ES#
2003-09-30,1003.75,1005.0,987.75,994.0,1004864,385390,@ES#
2003-10-01,995.5,1017.0,995.0,1016.5,915508,394365,@ES#
2003-10-02,1016.25,1021.0,1011.5,1019.5,727229,404827,@ES#
2003-10-03,1019.5,1038.0,1018.0,1028.5,831490,413769,@ES#
2003-10-06,1027.0,1035.0,1026.25,1033.5,332455,407843,@ES#
2003-10-07,1033.5,1038.25,1024.25,1037.25,834746,427825,@ES#
2003-10-08,1037.75,1039.75,1029.0,1035.0,658006,424571,@ES#
2003-10-09,1035.0,1047.25,1033.0,1038.5,771553,451005,@ES#
2003-10-10,1037.75,1042.5,1034.0,1040.5,503349,447309,@ES#
2003-10-13,1040.5,1048.0,1039.5,1044.5,307181,463345,@ES#
2003-10-14,1044.5,1049.5,1039.0,1047.5,567501,475326,@ES#
2003-10-15,1048.25,1055.75,1041.5,1044.5,661440,467195,@ES#
2003-10-16,1043.0,1052.25,1041.25,1049.25,733689,494074,@ES#
2003-10-17,1047.75,1052.0,1034.75,1037.75,608788,464043,@ES#
2003-10-20,1037.5,1045.5,1034.25,1045.25,549399,481043,@ES#
2003-10-21,1045.25,1049.5,1040.75,1043.5,572797,488354,@ES#
2003-10-22,1043.75,1044.25,1026.5,1030.5,682947,476665,@ES#
2003-10-23,1029.75,1034.5,1019.75,1028.5,693849,495576,@ES#
2003-10-24,1028.25,1030.25,1016.25,1030.0,644041,497077,@ES#
2003-10-27,1028.25,1036.75,1027.25,1030.75,541229,504954,@ES#
2003-10-28,1030.0,1046.0,1029.75,1044.75,648859,465908,@ES#
2003-10-29,1044.25,1048.75,1040.0,1046.25,569839,470983,@ES#
2003-10-30,1046.0,1054.5,1042.25,1048.5,744512,474611,@ES#
2003-10-31,1048.5,1052.25,1046.5,1049.5,452365,478563,@ES#
2003-11-03,1047.25,1060.5,1046.5,1054.25,609967,491531,@ES#
2003-11-04,1054.25,1057.0,1050.0,1052.25,554811,474554,@ES#
2003-11-05,1052.25,1054.5,1043.25,1053.5,556444,460635,@ES#
2003-11-06,1053.75,1058.75,1045.25,1058.5,618281,471828,@ES#
2003-11-07,1058.25,1064.5,1050.0,1050.5,614109,455433,@ES#
2003-11-10,1051.25,1053.75,1044.25,1046.25,495923,440922,@ES#
2003-11-11,1046.25,1047.75,1041.5,1045.75,403191,438246,@ES#
2003-11-12,1045.25,1059.0,1044.5,1057.0,645534,469772,@ES#
2003-11-13,1056.75,1060.0,1052.0,1058.0,575631,451626,@ES#
2003-11-14,1058.25,1064.25,1047.0,1049.0,649695,458333,@ES#
2003-11-17,1048.0,1048.0,1034.25,1043.5,686497,461384,@ES#
2003-11-18,1043.25,1048.5,1031.0,1032.75,773553,473080,@ES#
2003-11-19,1033.0,1043.75,1031.0,1041.0,644049,459217,@ES#
2003-11-20,1041.25,1046.25,1031.0,1032.0,797586,476725,@ES#
2003-11-21,1031.75,1037.0,1030.25,1036.25,534013,458031,@ES#
2003-11-24,1035.75,1051.5,1035.25,1049.5,658516,460201,@ES#
2003-11-25,1049.5,1057.75,1047.5,1053.25,562943,488777,@ES#
2003-11-26,1053.0,1058.5,1047.25,1056.75,0,485444,@ES#
2003-11-28,1059.0,1060.25,1053.75,1057.75,135440,473311,@ES#
2003-12-01,1059.0,1070.5,1055.75,1069.0,663167,514506,@ES#
2003-12-02,1069.0,1071.0,1064.25,1067.0,564852,526070,@ES#
2003-12-03,1066.5,1074.25,1064.25,1065.0,677047,556056,@ES#
2003-12-04,1064.75,1070.5,1062.75,1069.5,574760,561655,@ES#
2003-12-05,1067.0,1068.75,1059.5,1062.25,638116,552706,@ES#
2003-12-08,1061.0,1069.5,1057.75,1069.0,498544,564431,@ES#
2003-12-09,1069.25,1072.75,1058.75,1060.5,680486,557920,@ES#
2003-12-10,1060.75,1063.0,1053.0,1060.75,636587,534138,@ES#
2003-12-11,1059.25,1072.5,1058.0,1071.0,715226,177309,@ES#
2003-12-12,1071.0,1073.5,1065.5,1072.5,518643,220335,@ES#
2003-12-15,1086.5,1088.75,1066.25,1067.5,821702,276857,@ES#
2003-12-16,1067.5,1074.75,1065.5,1073.5,509262,315404,@ES#
2003-12-17,1073.5,1076.75,1069.5,1076.25,446062,328498,@ES#
2003-12-18,1076.25,1088.75,1074.75,1088.5,586259,333720,@ES#
2003-12-19,1088.0,1090.25,1082.25,1085.5,539361,332758,@ES#
2003-12-22,1082.5,1093.0,1080.5,1092.75,292581,337376,@ES#
2003-12-23,1092.5,1095.75,1090.25,1093.5,267667,347184,@ES#
2003-12-24,1093.5,1095.25,1089.5,1093.0,94667,343021,@ES#
2003-12-26,1093.5,1097.0,1092.5,1093.5,68120,348859,@ES#
2003-12-29,1093.5,1109.25,1093.0,1107.75,301478,379341,@ES#
2003-12-30,1107.75,1109.0,1105.0,1107.75,218431,367845,@ES#
2003-12-31,1107.75,1111.5,1104.75,1110.5,322533,363018,@ES#
2004-01-02,1111.0,1118.0,1103.5,1109.0,452889,376063,@ES#
2004-01-05,1108.75,1121.5,1108.75,1120.0,609539,414061,@ES#
2004-01-06,1119.75,1123.5,1115.5,1122.0,520267,414596,@ES#
2004-01-07,1121.75,1126.75,1114.75,1125.5,623738,429452,@ES#
2004-01-08,1125.5,1130.5,1123.75,1129.5,655254,444261,@ES#
2004-01-09,1129.5,1131.0,1119.0,1120.0,870229,451970,@ES#
2004-01-12,1119.5,1128.5,1118.25,1128.25,636419,477893,@ES#
2004-01-13,1128.25,1129.25,1113.75,1121.25,739977,493698,@ES#
2004-01-14,1121.25,1132.5,1119.25,1131.25,530133,511077,@ES#
2004-01-15,1129.75,1136.5,1123.0,1133.25,876169,512165,@ES#
2004-01-16,1133.0,1139.0,1132.0,1138.0,574795,516623,@ES#
2004-01-20,1137.75,1142.25,1134.0,1137.5,563145,533002,@ES#
2004-01-21,1137.25,1148.75,1132.75,1146.0,683620,562647,@ES#
2004-01-22,1146.0,1149.25,1141.5,1144.0,556580,566023,@ES#
2004-01-23,1141.75,1149.25,1135.25,1140.25,641861,557651,@ES#
2004-01-26,1140.0,1155.0,1138.0,1154.25,588066,591271,@ES#
2004-01-27,1154.25,1154.75,1142.0,1142.5,655547,551988,@ES#
2004-01-28,1142.25,1148.0,1124.75,1129.25,821903,564232,@ES#
2004-01-29,1128.5,1133.75,1120.75,1130.25,886218,579668,@ES#
2004-01-30,1131.0,1132.25,1126.0,1130.0,585391,543382,@ES#
2004-02-02,1130.25,1142.25,1126.5,1134.5,675536,559298,@ES#
2004-02-03,1134.5,1136.5,1129.5,1133.0,594482,539366,@ES#
2004-02-04,1133.0,1133.5,1122.0,1124.0,771930,532634,@ES#
2004-02-05,1123.75,1130.25,1122.5,1126.5,579920,529989,@ES#
2004-02-06,1126.75,1142.0,1125.0,1139.0,646603,570049,@ES#
2004-02-09,1139.25,1143.75,1137.75,1140.0,472032,535024,@ES#
2004-02-10,1140.25,1146.75,1137.5,1143.25,506464,533341,@ES#
2004-02-11,1143.25,1158.75,1141.25,1155.25,735265,573057,@ES#
2004-02-12,1155.25,1157.5,1150.5,1151.0,447641,556931,@ES#
2004-02-13,1151.5,1156.75,1142.0,1145.75,534255,543959,@ES#
2004-02-17,1145.5,1158.75,1145.25,1156.5,472647,573511,@ES#
2004-02-18,1156.5,1158.75,1148.25,1151.25,534794,565766,@ES#
2004-02-19,1151.25,1158.5,1145.25,1147.25,645777,565766,@ES#
2004-02-20,1146.75,1151.0,1137.75,1143.75,686761,575658,@ES#
2004-02-23,1144.0,1147.5,1136.0,1140.0,611027,567956,@ES#
2004-02-24,1140.5,1144.25,1133.25,1138.5,742235,577545,@ES#
2004-02-25,1139.0,1145.0,1137.0,1143.0,556898,585217,@ES#
2004-02-26,1143.25,1147.25,1137.75,1143.25,528708,586282,@ES#
2004-02-27,1143.75,1152.0,1140.5,1144.5,593104,583924,@ES#
2004-03-01,1144.25,1157.5,1144.25,1155.5,533975,606353,@ES#
2004-03-02,1155.5,1156.75,1146.5,1149.0,588494,579493,@ES#
2004-03-03,1149.25,1152.75,1143.25,1150.75,640846,590670,@ES#
2004-03-04,1150.5,1155.25,1149.25,1154.25,410537,590014,@ES#
2004-03-05,1153.25,1163.75,1146.5,1157.75,1078585,618621,@ES#
2004-03-08,1158.0,1160.0,1143.25,1144.0,644665,621490,@ES#
2004-03-09,1144.0,1147.0,1136.25,1139.5,777885,609470,@ES#
2004-03-10,1139.5,1141.75,1119.5,1120.25,930475,595948,@ES#
2004-03-11,1119.5,1125.25,1103.25,1104.25,1036107,263051,@ES#
2004-03-12,1104.5,1119.75,1101.0,1118.0,741242,320891,@ES#
2004-03-15,1117.25,1118.75,1101.5,1105.0,1037954,354220,@ES#
2004-03-16,1105.0,1113.0,1101.0,1110.25,874709,389027,@ES#
2004-03-17,1110.25,1125.0,1109.5,1122.5,695265,404607,@ES#
2004-03-18,1122.5,1126.5,1111.5,1122.75,837275,438778,@ES#
2004-03-19,1123.0,1127.25,1106.5,1107.25,649991,437614,@ES#
2004-03-22,1107.5,1107.5,1087.5,1093.25,972312,460542,@ES#
2004-03-23,1093.25,1100.25,1089.75,1091.25,753983,476135,@ES#
2004-03-24,1091.5,1097.5,1084.75,1091.5,827573,478706,@ES#
2004-03-25,1091.75,1109.25,1090.0,1106.0,664861,474860,@ES#
2004-03-26,1106.25,1114.0,1104.25,1106.0,554179,467022,@ES#
2004-03-29,1106.0,1123.5,1106.0,1121.75,669922,461473,@ES#
2004-03-30,1121.75,1126.75,1117.5,1126.0,562087,465641,@ES#
2004-03-31,1126.0,1129.75,1119.75,1125.0,693645,484548,@ES#
2004-04-01,1127.25,1134.75,1123.5,1133.5,640574,493415,@ES#
2004-04-02,1133.25,1145.0,1132.0,1142.0,773288,482974,@ES#
2004-04-05,1141.5,1149.5,1138.0,1148.25,479671,495770,@ES#
2004-04-06,1148.25,1148.5,1141.5,1144.75,469548,498996,@ES#
2004-04-07,1144.5,1146.5,1137.0,1142.25,632450,504456,@ES#
2004-04-08,1142.25,1154.5,1133.0,1139.5,640090,508175,@ES#
2004-04-12,1139.0,1146.5,1136.0,1144.0,384108,517463,@ES#
2004-04-13,1144.25,1150.0,1126.25,1128.25,828295,530030,@ES#
2004-04-14,1128.0,1132.0,1120.75,1129.75,972966,557467,@ES#
2004-04-15,1129.25,1133.5,1119.0,1125.0,880208,559952,@ES#
2004-04-16,1124.5,1136.0,1122.0,1134.0,681187,569456,@ES#
2004-04-19,1132.5,1135.25,1128.25,1133.75,507413,556393,@ES#
2004-04-20,1133.5,1138.5,1113.25,1114.5,774369,569143,@ES#
2004-04-21,1115.5,1124.75,1114.25,1122.5,861177,569788,@ES#
2004-04-22,1124.0,1142.0,1118.25,1136.75,848340,597470,@ES#
2004-04-23,1140.0,1142.25,1133.25,1139.5,515762,575375,@ES#
2004-04-26,1138.25,1144.25,1131.0,1138.0,554092,560063,@ES#
2004-04-27,1137.75,1146.25,1134.75,1138.0,743858,566483,@ES#
2004-04-28,1138.0,1138.25,1120.0,1123.5,837185,579831,@ES#
2004-04-29,1123.0,1128.0,1106.5,1114.0,1145907,585253,@ES#
2004-04-30,1113.25,1119.0,1103.75,1106.0,817525,552729,@ES#
2004-05-03,1105.25,1118.0,1104.25,1116.0,609878,545451,@ES#
2004-05-04,1116.0,1127.5,1111.5,1115.5,781489,550994,@ES#
2004-05-05,1115.5,1124.5,1112.5,1122.0,665017,559833,@ES#
2004-05-06,1122.0,1122.25,1104.75,1113.0,782294,576950,@ES#
2004-05-07,1113.0,1117.0,1094.5,1095.5,986625,585135,@ES#
2004-05-10,1095.0,1097.0,1078.0,1083.5,1231781,614259,@ES#
2004-05-11,1083.5,1095.25,1081.25,1092.25,755064,613715,@ES#
2004-05-12,1092.5,1099.75,1075.25,1098.75,1189881,600095,@ES#
2004-05-13,1098.5,1102.5,1090.75,1093.75,868300,594765,@ES#
2004-05-14,1093.5,1102.0,1085.75,1094.75,857016,585744,@ES#
2004-05-17,1094.0,1094.75,1078.25,1085.5,819851,580304,@ES#
2004-05-18,1085.25,1094.5,1084.5,1090.25,642520,580304,@ES#
2004-05-19,1090.75,1105.75,1085.75,1086.75,945948,580304,@ES#
2004-05-20,1087.0,1092.75,1084.0,1090.5,659182,580901,@ES#
2004-05-21,1090.0,1099.75,1088.75,1092.5,674780,568308,@ES#
2004-05-24,1092.75,1101.75,1091.0,1096.5,721621,568308,@ES#
2004-05-25,1096.5,1113.75,1090.0,1112.5,903846,568308,@ES#
2004-05-26,1112.0,1117.0,1108.75,1116.0,599021,568308,@ES#
2004-05-27,1116.0,1124.5,1114.5,1122.75,690789,568308,@ES#
2004-05-28,1122.25,1123.75,1117.5,1120.25,356828,568308,@ES#
2004-06-01,1121.5,1123.0,1112.5,1121.25,621570,546784,@ES#
2004-06-02,1121.25,1128.5,1118.25,1125.5,559650,546784,@ES#
2004-06-03,1125.25,1126.0,1114.5,1115.0,613526,549722,@ES#
2004-06-04,1116.0,1129.5,1115.5,1123.25,623184,553037,@ES#
2004-06-07,1122.5,1142.0,1122.5,1140.25,578498,585119,@ES#
2004-06-08,1140.25,1142.75,1135.5,1142.0,518265,581133,@ES#
2004-06-09,1141.75,1143.0,1130.5,1131.5,615183,565646,@ES#
2004-06-10,1131.5,1136.5,1129.25,1136.25,0,134554,@ES#
2004-06-11,1136.5,1136.5,1132.5,1136.25,6446,134554,@ES#
2004-06-14,1133.75,1134.5,1121.75,1125.5,580332,333111,@ES#
2004-06-15,1125.5,1137.75,1125.25,1133.75,745580,444083,@ES#
2004-06-16,1133.25,1137.0,1130.0,1133.0,506959,477742,@ES#
2004-06-17,1133.0,1134.0,1126.25,1131.5,569216,507216,@ES#
2004-06-18,1131.25,1139.5,1126.5,1134.0,522615,545974,@ES#
2004-06-21,1134.75,1139.25,1128.25,1129.25,407234,535175,@ES#
2004-06-22,1129.25,1135.75,1123.75,1135.0,585314,563715,@ES#
2004-06-23,1134.75,1145.25,1131.0,1144.0,553760,577584,@ES#
2004-06-24,1144.0,1146.25,1139.5,1141.25,477243,582861,@ES#
2004-06-25,1141.5,1146.0,1133.5,1135.25,476509,583185,@ES#
2004-06-28,1136.75,1145.75,1131.0,1131.75,569180,585150,@ES#
2004-06-29,1132.0,1138.5,1127.75,1135.75,515740,589972,@ES#
2004-06-30,1135.75,1144.5,1133.0,1140.5,708253,595602,@ES#
2004-07-01,1141.5,1143.75,1122.25,1126.25,886319,572799,@ES#
2004-07-02,1126.5,1129.5,1122.5,1125.75,457751,572799,@ES#
2004-07-05,1125.75,1126.25,1122.75,1124.25,457987,556835,@ES#
2004-07-06,1123.75,1129.0,1112.5,1115.0,750511,575931,@ES#
2004-07-07,1115.0,1122.0,1113.5,1118.0,518030,553291,@ES#
2004-07-08,1117.5,1119.25,1108.0,1110.75,733944,564743,@ES#
